,Stimmen,Prozent,Name,Partei,Wahlbezirk_Location,Wahlbezirk,Jahr,Stadt
6228,20,"3,92 %",Giermeier,FDP,Stadtteil_Niederlaasphe,Stadtteil_Niederlaasphe,2014,Bad Laasphe
6229,14,"2,75 %",Peczkowski,GRÜNE,Stadtteil_Niederlaasphe,Stadtteil_Niederlaasphe,2014,Bad Laasphe
6230,82,"25,08 %",Erdmann,CDU,Bad_Laasphe_2,Bad_Laasphe_2,2014,Bad Laasphe
6231,199,"60,86 %",Rother,SPD,Bad_Laasphe_2,Bad_Laasphe_2,2014,Bad Laasphe
6232,19,"5,81 %",Petri,FDP,Bad_Laasphe_2,Bad_Laasphe_2,2014,Bad Laasphe
6233,27,"8,26 %",Benfer,GRÜNE,Bad_Laasphe_2,Bad_Laasphe_2,2014,Bad Laasphe
6234,167,"44,77 %",Achatzi,CDU,Bad_Laasphe_3,Bad_Laasphe_3,2014,Bad Laasphe
6235,127,"34,05 %",Licina-Bode,SPD,Bad_Laasphe_3,Bad_Laasphe_3,2014,Bad Laasphe
6236,38,"10,19 %",Weber,FDP,Bad_Laasphe_3,Bad_Laasphe_3,2014,Bad Laasphe
6237,41,"10,99 %",Wickel-Viehl,GRÜNE,Bad_Laasphe_3,Bad_Laasphe_3,2014,Bad Laasphe
6238,100,"33,11 %",Kämmerling,CDU,Bad_Laasphe_4,Bad_Laasphe_4,2014,Bad Laasphe
6239,150,"49,67 %",Hochdörffer,SPD,Bad_Laasphe_4,Bad_Laasphe_4,2014,Bad Laasphe
6240,24,"7,95 %",Roth,FDP,Bad_Laasphe_4,Bad_Laasphe_4,2014,Bad Laasphe
6241,28,"9,27 %",Bade,GRÜNE,Bad_Laasphe_4,Bad_Laasphe_4,2014,Bad Laasphe
6242,128,"34,59 %",Kämmerling,CDU,Bad_Laasphe_5,Bad_Laasphe_5,2014,Bad Laasphe
6243,163,"44,05 %",Strackbein,SPD,Bad_Laasphe_5,Bad_Laasphe_5,2014,Bad Laasphe
6244,43,"11,62 %",Schlabach,FDP,Bad_Laasphe_5,Bad_Laasphe_5,2014,Bad Laasphe
6245,36,"9,73 %",Braun,GRÜNE,Bad_Laasphe_5,Bad_Laasphe_5,2014,Bad Laasphe
6246,104,"40,00 %",Kreutter,CDU,Bad_Laasphe_6,Bad_Laasphe_6,2014,Bad Laasphe
6247,93,"35,77 %",Leukel,SPD,Bad_Laasphe_6,Bad_Laasphe_6,2014,Bad Laasphe
6248,25,"9,62 %",Hagedorn,FDP,Bad_Laasphe_6,Bad_Laasphe_6,2014,Bad Laasphe
6249,38,"14,62 %",Strackbein,GRÜNE,Bad_Laasphe_6,Bad_Laasphe_6,2014,Bad Laasphe
6250,191,"42,73 %",Jäger,CDU,Bad_Laasphe_7KunstHerbertshLaaspherhuette,Bad_Laasphe_7KunstHerbertshLaaspherhuette,2014,Bad Laasphe
6251,144,"32,21 %",Lorke,SPD,Bad_Laasphe_7KunstHerbertshLaaspherhuette,Bad_Laasphe_7KunstHerbertshLaaspherhuette,2014,Bad Laasphe
6252,53,"11,86 %",Schaumann,FDP,Bad_Laasphe_7KunstHerbertshLaaspherhuette,Bad_Laasphe_7KunstHerbertshLaaspherhuette,2014,Bad Laasphe
6253,59,"13,20 %",Schneider,GRÜNE,Bad_Laasphe_7KunstHerbertshLaaspherhuette,Bad_Laasphe_7KunstHerbertshLaaspherhuette,2014,Bad Laasphe
6254,228,"43,26 %",Hassler,CDU,Stadtteil_Banfe_1,Stadtteil_Banfe_1,2014,Bad Laasphe
6255,206,"39,09 %",Wagner,SPD,Stadtteil_Banfe_1,Stadtteil_Banfe_1,2014,Bad Laasphe
6256,74,"14,04 %",Ermert,FDP,Stadtteil_Banfe_1,Stadtteil_Banfe_1,2014,Bad Laasphe
6257,19,"3,61 %",Mellmann,GRÜNE,Stadtteil_Banfe_1,Stadtteil_Banfe_1,2014,Bad Laasphe
6258,162,"39,61 %",Tang,CDU,Stadtteil_Banfe_2Hesselbach,Stadtteil_Banfe_2Hesselbach,2014,Bad Laasphe
6259,135,"33,01 %",Bohner,SPD,Stadtteil_Banfe_2Hesselbach,Stadtteil_Banfe_2Hesselbach,2014,Bad Laasphe
6260,49,"11,98 %",Cordes,FDP,Stadtteil_Banfe_2Hesselbach,Stadtteil_Banfe_2Hesselbach,2014,Bad Laasphe
6261,63,"15,40 %",Zampich,GRÜNE,Stadtteil_Banfe_2Hesselbach,Stadtteil_Banfe_2Hesselbach,2014,Bad Laasphe
6262,194,"55,91 %",Lehmann,CDU,Stadtteile_FischelbachBernshausen,Stadtteile_FischelbachBernshausen,2014,Bad Laasphe
6263,148,"42,65 %",Schäfer,SPD,Stadtteile_FischelbachBernshausen,Stadtteile_FischelbachBernshausen,2014,Bad Laasphe
6264,5,"1,44 %",Mellmann,GRÜNE,Stadtteile_FischelbachBernshausen,Stadtteile_FischelbachBernshausen,2014,Bad Laasphe
6265,203,"55,77 %",Wagner,CDU,Feudingen_1BermershHolzhSassmannsh,Feudingen_1BermershHolzhSassmannsh,2014,Bad Laasphe
6266,89,"24,45 %",Stabel,SPD,Feudingen_1BermershHolzhSassmannsh,Feudingen_1BermershHolzhSassmannsh,2014,Bad Laasphe
6267,23,"6,32 %",Petri,FDP,Feudingen_1BermershHolzhSassmannsh,Feudingen_1BermershHolzhSassmannsh,2014,Bad Laasphe
6268,49,"13,46 %",Bade,GRÜNE,Feudingen_1BermershHolzhSassmannsh,Feudingen_1BermershHolzhSassmannsh,2014,Bad Laasphe
6269,172,"44,33 %",Horchler,CDU,Stadtteil_Feudingen_2,Stadtteil_Feudingen_2,2014,Bad Laasphe
6270,124,"31,96 %",Joenke,SPD,Stadtteil_Feudingen_2,Stadtteil_Feudingen_2,2014,Bad Laasphe
6271,29,"7,47 %",Weber,FDP,Stadtteil_Feudingen_2,Stadtteil_Feudingen_2,2014,Bad Laasphe
6272,63,"16,24 %",Kuhly,GRÜNE,Stadtteil_Feudingen_2,Stadtteil_Feudingen_2,2014,Bad Laasphe
6273,195,"46,32 %",Treude,CDU,Stadtteil_Feudingen_3,Stadtteil_Feudingen_3,2014,Bad Laasphe
6274,130,"30,88 %",Fuchs,SPD,Stadtteil_Feudingen_3,Stadtteil_Feudingen_3,2014,Bad Laasphe
6275,49,"11,64 %",Wied,FDP,Stadtteil_Feudingen_3,Stadtteil_Feudingen_3,2014,Bad Laasphe
6276,47,"11,16 %",Bade,GRÜNE,Stadtteil_Feudingen_3,Stadtteil_Feudingen_3,2014,Bad Laasphe
6277,186,"43,76 %",Stiller,CDU,SteinbachAmtshausenRueppershausenOberndorf,SteinbachAmtshausenRueppershausenOberndorf,2014,Bad Laasphe
6278,183,"43,06 %",Schneider,SPD,SteinbachAmtshausenRueppershausenOberndorf,SteinbachAmtshausenRueppershausenOberndorf,2014,Bad Laasphe
6279,24,"5,65 %",Krüger,FDP,SteinbachAmtshausenRueppershausenOberndorf,SteinbachAmtshausenRueppershausenOberndorf,2014,Bad Laasphe
6280,32,"7,53 %",Leyener,GRÜNE,SteinbachAmtshausenRueppershausenOberndorf,SteinbachAmtshausenRueppershausenOberndorf,2014,Bad Laasphe
6281,114,"21,71 %",Hofmann,CDU,WeideVolkholzGrossenbachRueckershausen,WeideVolkholzGrossenbachRueckershausen,2014,Bad Laasphe
6282,142,"27,05 %",Wacker,SPD,WeideVolkholzGrossenbachRueckershausen,WeideVolkholzGrossenbachRueckershausen,2014,Bad Laasphe
6283,256,"48,76 %",Preis,FDP,WeideVolkholzGrossenbachRueckershausen,WeideVolkholzGrossenbachRueckershausen,2014,Bad Laasphe
6284,13,"2,48 %",Peczkowski,GRÜNE,WeideVolkholzGrossenbachRueckershausen,WeideVolkholzGrossenbachRueckershausen,2014,Bad Laasphe
6285,286,"42,62 %",Buschmann,CDU,001__Anzhausen,001__Anzhausen,2014,Wilnsdorf
6286,156,"23,25 %",Milbrodt,SPD,001__Anzhausen,001__Anzhausen,2014,Wilnsdorf
6287,30,"4,47 %",Templin-Gohlke,GRÜNE,001__Anzhausen,001__Anzhausen,2014,Wilnsdorf
6288,199,"29,66 %",Giffhorn,BfW,001__Anzhausen,001__Anzhausen,2014,Wilnsdorf
6289,480,"76,31 %",Helmes,CDU,002__Flammersbach,002__Flammersbach,2014,Wilnsdorf
6290,79,"12,56 %",Bottländer,SPD,002__Flammersbach,002__Flammersbach,2014,Wilnsdorf
6291,25,"3,97 %",Dr. Wojtkowiak,GRÜNE,002__Flammersbach,002__Flammersbach,2014,Wilnsdorf
6292,45,"7,15 %",Klein,BfW,002__Flammersbach,002__Flammersbach,2014,Wilnsdorf
6293,460,"69,17 %",Keller,CDU,003_Gernsdorf,003_Gernsdorf,2014,Wilnsdorf
6294,125,"18,80 %",Schwiers,SPD,003_Gernsdorf,003_Gernsdorf,2014,Wilnsdorf
6295,40,"6,02 %",Moos,GRÜNE,003_Gernsdorf,003_Gernsdorf,2014,Wilnsdorf
6296,40,"6,02 %",Berndt,BfW,003_Gernsdorf,003_Gernsdorf,2014,Wilnsdorf
6297,322,"44,91 %",Seidel,CDU,004_Niederdielfen_I,004_Niederdielfen_I,2014,Wilnsdorf
6298,239,"33,33 %",Schneider,SPD,004_Niederdielfen_I,004_Niederdielfen_I,2014,Wilnsdorf
6299,93,"12,97 %",John,GRÜNE,004_Niederdielfen_I,004_Niederdielfen_I,2014,Wilnsdorf
6300,63,"8,79 %",Goergen,BfW,004_Niederdielfen_I,004_Niederdielfen_I,2014,Wilnsdorf
6301,337,"55,16 %",Hoffmann,CDU,005_Niederdielfen_II,005_Niederdielfen_II,2014,Wilnsdorf
6302,184,"30,11 %",Sauer,SPD,005_Niederdielfen_II,005_Niederdielfen_II,2014,Wilnsdorf
6303,46,"7,53 %",Wojtkowiak,GRÜNE,005_Niederdielfen_II,005_Niederdielfen_II,2014,Wilnsdorf
6304,44,"7,20 %",Herbst,BfW,005_Niederdielfen_II,005_Niederdielfen_II,2014,Wilnsdorf
6305,228,"33,14 %",Amort,CDU,006_Oberdielfen,006_Oberdielfen,2014,Wilnsdorf
6306,297,"43,17 %",Plügge,SPD,006_Oberdielfen,006_Oberdielfen,2014,Wilnsdorf
6307,105,"15,26 %",Blume,GRÜNE,006_Oberdielfen,006_Oberdielfen,2014,Wilnsdorf
6308,58,"8,43 %",Holzapfel,BfW,006_Oberdielfen,006_Oberdielfen,2014,Wilnsdorf
6309,262,"55,16 %",Bender,CDU,007_Obersdorf_I,007_Obersdorf_I,2014,Wilnsdorf
6310,108,"22,74 %",Winkel,SPD,007_Obersdorf_I,007_Obersdorf_I,2014,Wilnsdorf
6311,47,"9,89 %",Danier,GRÜNE,007_Obersdorf_I,007_Obersdorf_I,2014,Wilnsdorf
6312,58,"12,21 %",Neuser,BfW,007_Obersdorf_I,007_Obersdorf_I,2014,Wilnsdorf
6313,270,"51,82 %",Dreisbach,CDU,008_Obersdorf_II,008_Obersdorf_II,2014,Wilnsdorf
6314,110,"21,11 %",Dohme,SPD,008_Obersdorf_II,008_Obersdorf_II,2014,Wilnsdorf
6315,43,"8,25 %",Dr. von Puttkamer,GRÜNE,008_Obersdorf_II,008_Obersdorf_II,2014,Wilnsdorf
6316,98,"18,81 %",Groß,BfW,008_Obersdorf_II,008_Obersdorf_II,2014,Wilnsdorf
6317,143,"31,43 %",Böcher,CDU,009_Rinsdorf,009_Rinsdorf,2014,Wilnsdorf
6318,210,"46,15 %",Moos,SPD,009_Rinsdorf,009_Rinsdorf,2014,Wilnsdorf
6319,27,"5,93 %",Danier,GRÜNE,009_Rinsdorf,009_Rinsdorf,2014,Wilnsdorf
6320,75,"16,48 %",Rink,BfW,009_Rinsdorf,009_Rinsdorf,2014,Wilnsdorf
6321,387,"64,07 %",Brenner,CDU,010_Rudersdorf_I,010_Rudersdorf_I,2014,Wilnsdorf
6322,132,"21,85 %",Bottländer,SPD,010_Rudersdorf_I,010_Rudersdorf_I,2014,Wilnsdorf
6323,50,"8,28 %",Wolf,GRÜNE,010_Rudersdorf_I,010_Rudersdorf_I,2014,Wilnsdorf
6324,35,"5,79 %",Heimel,BfW,010_Rudersdorf_I,010_Rudersdorf_I,2014,Wilnsdorf
6325,255,"53,13 %",Hartmann,CDU,011_Rudersdorf_II,011_Rudersdorf_II,2014,Wilnsdorf
6326,161,"33,54 %",Gieseler,SPD,011_Rudersdorf_II,011_Rudersdorf_II,2014,Wilnsdorf
6327,30,"6,25 %",Ax,GRÜNE,011_Rudersdorf_II,011_Rudersdorf_II,2014,Wilnsdorf
6328,34,"7,08 %",Heimel,BfW,011_Rudersdorf_II,011_Rudersdorf_II,2014,Wilnsdorf
6329,325,"57,42 %",Danzenbächer,CDU,012_Wilden,012_Wilden,2014,Wilnsdorf
6330,117,"20,67 %",Klöckner,SPD,012_Wilden,012_Wilden,2014,Wilnsdorf
6331,55,"9,72 %",Vitt,GRÜNE,012_Wilden,012_Wilden,2014,Wilnsdorf
6332,69,"12,19 %",Bell,BfW,012_Wilden,012_Wilden,2014,Wilnsdorf
6333,414,"62,54 %",Mockenhaupt,CDU,013_Wilgersdorf_I,013_Wilgersdorf_I,2014,Wilnsdorf
6334,178,"26,89 %",Leyener,SPD,013_Wilgersdorf_I,013_Wilgersdorf_I,2014,Wilnsdorf
6335,31,"4,68 %",Lipinski,GRÜNE,013_Wilgersdorf_I,013_Wilgersdorf_I,2014,Wilnsdorf
6336,39,"5,89 %",Utsch,BfW,013_Wilgersdorf_I,013_Wilgersdorf_I,2014,Wilnsdorf
6337,302,"52,71 %",Boller,CDU,014_Wilgersdorf_II,014_Wilgersdorf_II,2014,Wilnsdorf
6338,192,"33,51 %",Weskamp,SPD,014_Wilgersdorf_II,014_Wilgersdorf_II,2014,Wilnsdorf
6339,28,"4,89 %",Bruns,GRÜNE,014_Wilgersdorf_II,014_Wilgersdorf_II,2014,Wilnsdorf
6340,51,"8,90 %",Schneider,BfW,014_Wilgersdorf_II,014_Wilgersdorf_II,2014,Wilnsdorf
6341,350,"54,95 %",Otterbach,CDU,015__Wilnsdorf_I,015__Wilnsdorf_I,2014,Wilnsdorf
6342,142,"22,29 %",Boller,SPD,015__Wilnsdorf_I,015__Wilnsdorf_I,2014,Wilnsdorf
6343,51,"8,01 %",Wunderlich,GRÜNE,015__Wilnsdorf_I,015__Wilnsdorf_I,2014,Wilnsdorf
6344,94,"14,76 %",Weigel,BfW,015__Wilnsdorf_I,015__Wilnsdorf_I,2014,Wilnsdorf
6345,311,"56,65 %",Grünebach,CDU,016__Wilnsdorf_II,016__Wilnsdorf_II,2014,Wilnsdorf
6346,135,"24,59 %",Witsch,SPD,016__Wilnsdorf_II,016__Wilnsdorf_II,2014,Wilnsdorf
6347,29,"5,28 %",Moos,GRÜNE,016__Wilnsdorf_II,016__Wilnsdorf_II,2014,Wilnsdorf
6348,74,"13,48 %",Schmidt,BfW,016__Wilnsdorf_II,016__Wilnsdorf_II,2014,Wilnsdorf
6349,228,"44,88 %",Wagener,CDU,017__Wilnsdorf_III,017__Wilnsdorf_III,2014,Wilnsdorf
6350,199,"39,17 %",Holzhauer,SPD,017__Wilnsdorf_III,017__Wilnsdorf_III,2014,Wilnsdorf
6351,35,"6,89 %",Stangier,GRÜNE,017__Wilnsdorf_III,017__Wilnsdorf_III,2014,Wilnsdorf
6352,46,"9,06 %",Franz,BfW,017__Wilnsdorf_III,017__Wilnsdorf_III,2014,Wilnsdorf
6353,114,"20,00 %",Lange,CDU,Schallern_Schmerlecke_und_Seringhausen,Schallern_Schmerlecke_und_Seringhausen,2014,Erwitte
6354,292,"51,23 %",Bußmann,SPD,Schallern_Schmerlecke_und_Seringhausen,Schallern_Schmerlecke_und_Seringhausen,2014,Erwitte
6355,144,"25,26 %",Gärtner,FDP,Schallern_Schmerlecke_und_Seringhausen,Schallern_Schmerlecke_und_Seringhausen,2014,Erwitte
6356,20,"3,51 %",Feil,BG,Schallern_Schmerlecke_und_Seringhausen,Schallern_Schmerlecke_und_Seringhausen,2014,Erwitte
6357,145,"27,67 %",Büse,CDU,HornMillinghausen_MerklinghausenWiggeringhausen,HornMillinghausen_MerklinghausenWiggeringhausen,2014,Erwitte
6358,307,"58,59 %",Niehaus,SPD,HornMillinghausen_MerklinghausenWiggeringhausen,HornMillinghausen_MerklinghausenWiggeringhausen,2014,Erwitte
6359,60,"11,45 %",Mertens,FDP,HornMillinghausen_MerklinghausenWiggeringhausen,HornMillinghausen_MerklinghausenWiggeringhausen,2014,Erwitte
6360,12,"2,29 %",Lehner,BG,HornMillinghausen_MerklinghausenWiggeringhausen,HornMillinghausen_MerklinghausenWiggeringhausen,2014,Erwitte
6361,290,"65,32 %",Ahle,CDU,Berenbrock_Boeckum_Ebbinghausen_und_Norddorf,Berenbrock_Boeckum_Ebbinghausen_und_Norddorf,2014,Erwitte
6362,67,"15,09 %",Podzimski,SPD,Berenbrock_Boeckum_Ebbinghausen_und_Norddorf,Berenbrock_Boeckum_Ebbinghausen_und_Norddorf,2014,Erwitte
6363,36,"8,11 %",Kersting,FDP,Berenbrock_Boeckum_Ebbinghausen_und_Norddorf,Berenbrock_Boeckum_Ebbinghausen_und_Norddorf,2014,Erwitte
6364,51,"11,49 %",Wedepohl,BG,Berenbrock_Boeckum_Ebbinghausen_und_Norddorf,Berenbrock_Boeckum_Ebbinghausen_und_Norddorf,2014,Erwitte
6365,122,"31,12 %",Heiming,CDU,Voellinghausen,Voellinghausen,2014,Erwitte
6366,51,"13,01 %",Reen,SPD,Voellinghausen,Voellinghausen,2014,Erwitte
6367,206,"52,55 %",Hense,FDP,Voellinghausen,Voellinghausen,2014,Erwitte
6368,13,"3,32 %",Tägder,BG,Voellinghausen,Voellinghausen,2014,Erwitte
6369,320,"58,72 %",Peitz,CDU,Stirpe_und_Weckinghausen,Stirpe_und_Weckinghausen,2014,Erwitte
6370,78,"14,31 %",Reinelt,SPD,Stirpe_und_Weckinghausen,Stirpe_und_Weckinghausen,2014,Erwitte
6371,29,"5,32 %",Berkenbusch,FDP,Stirpe_und_Weckinghausen,Stirpe_und_Weckinghausen,2014,Erwitte
6372,118,"21,65 %",Knoop,BG,Stirpe_und_Weckinghausen,Stirpe_und_Weckinghausen,2014,Erwitte
6373,120,"30,38 %",Ködding,CDU,Laurentiusschule_Erwitte,Laurentiusschule_Erwitte,2014,Erwitte
6374,89,"22,53 %",Wodke,SPD,Laurentiusschule_Erwitte,Laurentiusschule_Erwitte,2014,Erwitte
6375,104,"26,33 %",Husemann,FDP,Laurentiusschule_Erwitte,Laurentiusschule_Erwitte,2014,Erwitte
6376,82,"20,76 %",Strauch,BG,Laurentiusschule_Erwitte,Laurentiusschule_Erwitte,2014,Erwitte
6377,182,"42,52 %",Blöming,CDU,Staedt_Gymnasium_Erwitte,Staedt_Gymnasium_Erwitte,2014,Erwitte
6378,79,"18,46 %",Mrozek,SPD,Staedt_Gymnasium_Erwitte,Staedt_Gymnasium_Erwitte,2014,Erwitte
6379,141,"32,94 %",Rasche,FDP,Staedt_Gymnasium_Erwitte,Staedt_Gymnasium_Erwitte,2014,Erwitte
6380,26,"6,07 %",Strauch,BG,Staedt_Gymnasium_Erwitte,Staedt_Gymnasium_Erwitte,2014,Erwitte
6381,111,"38,01 %",Brinkmann,CDU,Kath_Pfarrheim_Erwitte,Kath_Pfarrheim_Erwitte,2014,Erwitte
6382,54,"18,49 %",Fink,SPD,Kath_Pfarrheim_Erwitte,Kath_Pfarrheim_Erwitte,2014,Erwitte
6383,89,"30,48 %",Engelmeier,FDP,Kath_Pfarrheim_Erwitte,Kath_Pfarrheim_Erwitte,2014,Erwitte
6384,38,"13,01 %",Neumann,BG,Kath_Pfarrheim_Erwitte,Kath_Pfarrheim_Erwitte,2014,Erwitte
6385,138,"33,25 %",Blöming,CDU,Feuerwehrgeraetehaus_Erwitte,Feuerwehrgeraetehaus_Erwitte,2014,Erwitte
6386,89,"21,45 %",Kirchhoff,SPD,Feuerwehrgeraetehaus_Erwitte,Feuerwehrgeraetehaus_Erwitte,2014,Erwitte
6387,127,"30,60 %",Frede,FDP,Feuerwehrgeraetehaus_Erwitte,Feuerwehrgeraetehaus_Erwitte,2014,Erwitte
6388,61,"14,70 %",Dietz,BG,Feuerwehrgeraetehaus_Erwitte,Feuerwehrgeraetehaus_Erwitte,2014,Erwitte
6389,159,"35,41 %",Wieneke,CDU,ErichKaestnerGrundschule_Raum_1,ErichKaestnerGrundschule_Raum_1,2014,Erwitte
6390,98,"21,83 %",Stenner,SPD,ErichKaestnerGrundschule_Raum_1,ErichKaestnerGrundschule_Raum_1,2014,Erwitte
6391,151,"33,63 %",Stakemeier,FDP,ErichKaestnerGrundschule_Raum_1,ErichKaestnerGrundschule_Raum_1,2014,Erwitte
6392,41,"9,13 %",Dreeke,BG,ErichKaestnerGrundschule_Raum_1,ErichKaestnerGrundschule_Raum_1,2014,Erwitte
6393,118,"35,76 %",Lohoff,CDU,Hellweghalle_Erwitte,Hellweghalle_Erwitte,2014,Erwitte
6394,115,"34,85 %",Schwarz,SPD,Hellweghalle_Erwitte,Hellweghalle_Erwitte,2014,Erwitte
6395,70,"21,21 %",Zaßenhaus,FDP,Hellweghalle_Erwitte,Hellweghalle_Erwitte,2014,Erwitte
6396,27,"8,18 %",Englert,BG,Hellweghalle_Erwitte,Hellweghalle_Erwitte,2014,Erwitte
6397,72,"27,07 %",Meyer,CDU,ErichKaestnerGrundschule_Raum_2,ErichKaestnerGrundschule_Raum_2,2014,Erwitte
6398,57,"21,43 %",Stenner,SPD,ErichKaestnerGrundschule_Raum_2,ErichKaestnerGrundschule_Raum_2,2014,Erwitte
6399,104,"39,10 %",Bielawa,FDP,ErichKaestnerGrundschule_Raum_2,ErichKaestnerGrundschule_Raum_2,2014,Erwitte
6400,33,"12,41 %",Baumeister,BG,ErichKaestnerGrundschule_Raum_2,ErichKaestnerGrundschule_Raum_2,2014,Erwitte
6401,180,"50,00 %",Kersting,CDU,Strassenmeisterei_Erwitte_und_Alte_Schule_Eikeloh,Strassenmeisterei_Erwitte_und_Alte_Schule_Eikeloh,2014,Erwitte
6402,86,"23,89 %",Hense,SPD,Strassenmeisterei_Erwitte_und_Alte_Schule_Eikeloh,Strassenmeisterei_Erwitte_und_Alte_Schule_Eikeloh,2014,Erwitte
6403,82,"22,78 %",Henke,FDP,Strassenmeisterei_Erwitte_und_Alte_Schule_Eikeloh,Strassenmeisterei_Erwitte_und_Alte_Schule_Eikeloh,2014,Erwitte
6404,12,"3,33 %",Dietz,BG,Strassenmeisterei_Erwitte_und_Alte_Schule_Eikeloh,Strassenmeisterei_Erwitte_und_Alte_Schule_Eikeloh,2014,Erwitte
6405,105,"20,79 %",Reimer,CDU,Bad_Westernkotten_ALindgrenGrundschule_Raum_1,Bad_Westernkotten_ALindgrenGrundschule_Raum_1,2014,Erwitte
6406,343,"67,92 %",Marcus,SPD,Bad_Westernkotten_ALindgrenGrundschule_Raum_1,Bad_Westernkotten_ALindgrenGrundschule_Raum_1,2014,Erwitte
6407,37,"7,33 %",Rasche,FDP,Bad_Westernkotten_ALindgrenGrundschule_Raum_1,Bad_Westernkotten_ALindgrenGrundschule_Raum_1,2014,Erwitte
6408,20,"3,96 %",Tägder,BG,Bad_Westernkotten_ALindgrenGrundschule_Raum_1,Bad_Westernkotten_ALindgrenGrundschule_Raum_1,2014,Erwitte
6409,196,"40,25 %",Knoche,CDU,Bad_Westernkotten_ALindgrenGrundschule_Raum_2,Bad_Westernkotten_ALindgrenGrundschule_Raum_2,2014,Erwitte
6410,238,"48,87 %",Sellmann,SPD,Bad_Westernkotten_ALindgrenGrundschule_Raum_2,Bad_Westernkotten_ALindgrenGrundschule_Raum_2,2014,Erwitte
6411,30,"6,16 %",Wilmes,FDP,Bad_Westernkotten_ALindgrenGrundschule_Raum_2,Bad_Westernkotten_ALindgrenGrundschule_Raum_2,2014,Erwitte
6412,23,"4,72 %",Dreeke,BG,Bad_Westernkotten_ALindgrenGrundschule_Raum_2,Bad_Westernkotten_ALindgrenGrundschule_Raum_2,2014,Erwitte
6413,161,"36,51 %",Gudermann,CDU,Bad_Westernkotten_ALindgrenGrundschule_Raum_3,Bad_Westernkotten_ALindgrenGrundschule_Raum_3,2014,Erwitte
6414,230,"52,15 %",Metzner,SPD,Bad_Westernkotten_ALindgrenGrundschule_Raum_3,Bad_Westernkotten_ALindgrenGrundschule_Raum_3,2014,Erwitte
6415,19,"4,31 %",Wilmsmann,FDP,Bad_Westernkotten_ALindgrenGrundschule_Raum_3,Bad_Westernkotten_ALindgrenGrundschule_Raum_3,2014,Erwitte
6416,31,"7,03 %",Schrader,BG,Bad_Westernkotten_ALindgrenGrundschule_Raum_3,Bad_Westernkotten_ALindgrenGrundschule_Raum_3,2014,Erwitte
6417,211,"44,23 %",Schütte,CDU,Bad_Westernkotten_Kath_Pfarrheim,Bad_Westernkotten_Kath_Pfarrheim,2014,Erwitte
6418,200,"41,93 %",Wiesemann-Hesse,SPD,Bad_Westernkotten_Kath_Pfarrheim,Bad_Westernkotten_Kath_Pfarrheim,2014,Erwitte
6419,39,"8,18 %",Deimel,FDP,Bad_Westernkotten_Kath_Pfarrheim,Bad_Westernkotten_Kath_Pfarrheim,2014,Erwitte
6420,27,"5,66 %",Appelhoff,BG,Bad_Westernkotten_Kath_Pfarrheim,Bad_Westernkotten_Kath_Pfarrheim,2014,Erwitte
6421,121,"35,69 %",Does,CDU,GuenneSued,GuenneSued,2014,Möhnesee
6422,24,"7,08 %",Streich,BG,GuenneSued,GuenneSued,2014,Möhnesee
6423,146,"43,07 %",Klespe,SPD,GuenneSued,GuenneSued,2014,Möhnesee
6424,16,"4,72 %",Schwarzkopf,FDP,GuenneSued,GuenneSued,2014,Möhnesee
6425,32,"9,44 %",Bornefeld-Gronert,GRÜNE,GuenneSued,GuenneSued,2014,Möhnesee
6426,130,"36,31 %",Blank,CDU,GuenneMitte,GuenneMitte,2014,Möhnesee
6427,34,"9,50 %",Biele,BG,GuenneMitte,GuenneMitte,2014,Möhnesee
6428,126,"35,20 %",Wilmes,SPD,GuenneMitte,GuenneMitte,2014,Möhnesee
6429,29,"8,10 %",Preuß,FDP,GuenneMitte,GuenneMitte,2014,Möhnesee
6430,39,"10,89 %",Gronert,GRÜNE,GuenneMitte,GuenneMitte,2014,Möhnesee
6431,223,"62,29 %",Betten,CDU,GuenneNordHewingsenTheinings,GuenneNordHewingsenTheinings,2014,Möhnesee
6432,32,"8,94 %",Vollmer,BG,GuenneNordHewingsenTheinings,GuenneNordHewingsenTheinings,2014,Möhnesee
6433,60,"16,76 %",Schlüter,SPD,GuenneNordHewingsenTheinings,GuenneNordHewingsenTheinings,2014,Möhnesee
6434,19,"5,31 %",Schwarzkopf,FDP,GuenneNordHewingsenTheinings,GuenneNordHewingsenTheinings,2014,Möhnesee
6435,24,"6,70 %",Flöttmann,GRÜNE,GuenneNordHewingsenTheinings,GuenneNordHewingsenTheinings,2014,Möhnesee
6436,127,"38,96 %",Schilling,CDU,DeleckeWestrich,DeleckeWestrich,2014,Möhnesee
6437,134,"41,10 %",Gößmann,BG,DeleckeWestrich,DeleckeWestrich,2014,Möhnesee
6438,26,"7,98 %",Klespe,SPD,DeleckeWestrich,DeleckeWestrich,2014,Möhnesee
6439,18,"5,52 %",Kleis,FDP,DeleckeWestrich,DeleckeWestrich,2014,Möhnesee
6440,21,"6,44 %",Roer,GRÜNE,DeleckeWestrich,DeleckeWestrich,2014,Möhnesee
6441,97,"31,70 %",Heuschäfer,CDU,KoerbeckeWest,KoerbeckeWest,2014,Möhnesee
6442,129,"42,16 %",Prange,BG,KoerbeckeWest,KoerbeckeWest,2014,Möhnesee
6443,43,"14,05 %",Beckers,SPD,KoerbeckeWest,KoerbeckeWest,2014,Möhnesee
